line_index,full_address,lat,lon
7783,"45 TANK STREET, GLADSTONE, QLD 4680, Australia",-23.848934,151.2598491
7784,"438 NEWMAN ROAD, GEEBUNG, QLD 4034, Australia",-27.3646896,153.048356
7785,"124-126 NEW DOOKIE RD, SHEPPARTON, VIC 3630, Australia",-36.3659682,145.4301429
7786,"HAIG STREET, NORMANTON, QLD 4890, Australia",-17.6695855,141.0804208
7787,"150 MELROSE DRIVE, PHILLIP, ACT 2606, Australia",-35.3549524,149.0868618
7788,"46 KARIBOE STREEET, BILOELA, QLD 4715, Australia",-24.4015681,150.5134283
7789,"15A YELLOW BRICK ROAD, DOREEN, VIC 3754, Australia",-37.6062893,145.1371954
7790,"33 WILLANDRA AVE, PORT MACQUARIE, NSW 2444, Australia",-31.4669374,152.8759835
7791,"490 YOUNG STREET, ALBURY, NSW 2640, Australia",-36.0823308,146.9238865
7792,"288 WIRRAWAY ROAD, ESSENDON FIELDS, VIC 3041, Australia",-37.7203348,144.8961416
7793,"UNIT 2/9 MAURICE STREET, BAYSWATER, WA 6053, Australia",-31.9083566,115.9125406
7794,"204 EDITCH STREET, INNISFAIL, QLD 4860, Australia",-17.5245427,146.0195548
7795,"190 EVAN ST, SOUTH MACKAY, QLD 4740, Australia",-21.1512645,149.1868334
7796,"619 NORTH EAST ROAD, GILLES PLAINS, SA 5086, Australia",-34.8543702,138.6608151
7797,"650 GREAT SOUTH ROAD, OTAHUHU, 2025, New Zealand",-36.9568521,174.8532746
7798,"255 HIGH STREET, HEATHCOTE, VIC 3523, Australia",-36.9132523,144.698023
7799,"LOT 481 CRIDDLE ST, MOUNT MAGNET, WA 6638, Australia",-28.0622857,117.8446246
7800,"182 HIGH STREET, ARARAT, VIC 3377, Australia",-37.2845896,142.9480585
7801,"340 MIDLAND HIGHWAY, SHEPPARTON, VIC 3630, Australia",-36.3901973,145.4359457
7802,"16 COBALT ST, CAROLE PARK, QLD 4300, Australia",-27.6165951,152.9317269
7803,"REAR 645 PRINCES HWY, ROCKDALE, NSW 2216, Australia",-33.9589877,151.1377254
7804,"10-24 LONDON ROAD, MILE END SOUTH, SA 5031, Australia",-34.9380275,138.5732911
7805,"529 ALBANY HIGHWAY, VICTORIA PARK, WA 6100, Australia",-31.9782982,115.8985255
7806,"63 COMMERCIAL STREET, WALLA WALLA, NSW 2659, Australia",-35.7650046,146.9007584
7807,"15 KRAFT COURT, BROAD MEADOWS, VIC 3047, Australia",-37.6776395,144.9265585
7808,"110 SALISBURY ST, ORBOST, VIC 3888, Australia",-37.7060854,148.4643551
7809,"4/19 TAYLOR STREET, BOWEN HILLS, QLD 4006, Australia",-27.4347198,153.0412429
7810,"10 WALKER STREET, TARINGA, QLD 4068, Australia",-27.4920829,152.9795953
7811,"203-205 PRINCESS HWY, PORT FAIRY, VIC 3284, Australia",-38.3658546,142.2354744
7812,"14 MACHINERY DRIVE, TWEED HEADS SOUTH, NSW 2486, Australia",-28.2021498,153.5409556
7813,"86 PARRAMATTA ROAD, GRANVILLE, NSW 2142, Australia",-33.8321511,151.0147867
7814,"1 RAYLEIGH ST, MONTO, QLD 4630, Australia",-24.8661392,151.1201771
7815,"17 BRONZE STREET, SUMNER, QLD 4074, Australia",-27.5626617,152.9369115
7816,"80 STATION STREET, BOWRAL, NSW 2576, Australia",-34.4842652,150.4138931
7817,"281 DOWLING STREET, DUNGOG, NSW 2420, Australia",-32.3988975,151.7585303
7818,"1 /23 GLENVILLE DRIVE, MELTON, VIC 3337, Australia",-37.6877098,144.5929412
7819,"16 MARRIOTT STREET, OAKLEIGH, VIC 3166, Australia",-37.8947219,145.0971588
7820,"YARD 1 LOT 2 CHEVALLUM ROAD, FOREST GLEN, QLD 4556, Australia",-26.6871616,152.9614759
7821,"590 BRUCE HIGHWAY, WOREE, QLD 4868, Australia",-16.9504263,145.7421949
7822,"8 MORILLA ROAD, MUNDARING, WA 6073, Australia",-31.9061293,116.1801839
7823,"132 STATION ROAD, SEVEN HILLS, NSW 2147, Australia",-33.7693232,150.9428782
7824,"2/85 BROUN AVENUE, EMBLETON, WA 6062, Australia",-31.9025106,115.9033726
7825,"81 NORMA ROAD, MYAREE, WA 6154, Australia",-32.0413235,115.82198
7826,"10 HUNGERFORD STREET, GOONDIWINDI, QLD 4390, Australia",-28.522651,150.2902914
7827,"9 HAWKINS STREET, INGHAM, QLD 4850, Australia",-18.6483825,146.1527583
7828,"U2 / 1 LEN THOMPSON PLACE, NARRE WARREN, VIC 3805, Australia",-38.0201487,145.2916915
7829,"5 PERMARIG PL, ROCKLEA, QLD 4106, Australia",-27.5558022,153.0013271
7830,"223 SETTLEMENT ROAD, THOMASTOWN, VIC 3074, Australia",-37.6942938,145.0334951
7831,"1 GRANT STREET, NARROGIN, WA 6312, Australia",-32.9319104,117.1810415
7832,"CNR ROY & NORTON STREETS, WANGARATTA, VIC 3677, Australia",-36.357956,146.3161216
7833,"31 McILWRATH STREET, CLONCURRY, QLD 4824, Australia",-20.7068367,140.5212249
7834,"473 STAFFORD ROAD, STAFFORD, QLD 4053, Australia",-27.4089453,153.0086413
7835,"2062 ROWLANDS ROAD, COLLIE, WA 6225, Australia",-33.3458181,116.1421117
7836,"1165 RAGLAN PARADE, WARRNAMBOOL, VIC 3280, Australia",-38.3630216,142.4558085
7837,"8A LEGANA PARK DRIVE, LEGANA, TAS 7277, Australia",-41.3719544,147.056552
7838,"365 FITZGERALD ROAD, DERRIMUT, VIC 3026, Australia",-37.8050652,144.787774
7839,"58 EMILY STREET, SEYMOUR, VIC 3660, Australia",-37.0183575,145.1305566
7840,"19 TOORA ROAD, FOSTER, VIC 3960, Australia",-38.6496144,146.2046193
7841,"79 MCMINN STREET, DARWIN, NT 0801, Australia",-12.4558733,130.8398142
7842,"387 HONOUR AVE, COROWA, NSW 2646, Australia",-35.9836207,146.400547
7843,"66 DONALD STREET, HAMILTON, NSW 2303, Australia",-32.9190328,151.7450307
7844,"47 TYABB ROAD, MORNINGTON, VIC 3931, Australia",-38.2335982,145.0489499
7845,"140 FERGUSON ROAD, LAKESLAND, NSW 2572, Australia",-34.1625842,150.5300309
7846,"165-167 HINDMARSH ROAD, VICTOR HARBOR, SA 5211, Australia",-35.5507296,138.6229215
7847,"1/5 TUMBI CREEK ROAD, BERKELEY VALE, NSW 2261, Australia",-33.3601327,151.4442876
7848,"24 BOURKE STREET, KYNETON, VIC 3444, Australia",-37.2570275,144.4690969
7849,"107 MANIFOLD STREET, CAMPERDOWN, VIC 3260, Australia",-38.2344785,143.1494515
7850,"7 RYAN COURT, WARRAGUL, VIC 3820, Australia",-38.1577098,145.9219967
7851,"236-246 MURRAY STREET, FINLEY, NSW 2713, Australia",-35.6451828,145.5759693
7852,"1/1037-1043 BALLARAT ROAD, RAVENHALL, VIC 3023, Australia",-37.7611389,144.750473
7853,"81 NORMA ROAD, MYAREE, WA 6154, Australia",-32.0413235,115.82198
7854,"128 GRANITE STREET, GEEBUNG, QLD 4034, Australia",-27.3640308,153.0519361
7855,"LOT 7 WORRUNG ROAD, LEINSTER, WA 6437, Australia",-27.9180383,120.6997618
7856,"233 HOSKINS STREET, TEMORA, NSW 2666, Australia",-34.45105,147.5360005
7857,"81 NORMA ROAD, MYAREE, WA 6154, Australia",-32.0413235,115.82198
7858,"1 CRANBOURNE-FRANKSTON ROAD, LANGWARRIN, VIC 3910, Australia",-38.1559837,145.1711305
7859,"6/1500 PASCOE VALE ROAD, ROXBURG PARK, VIC 3048, Australia",-37.6478625,144.9323434
7860,"30 WILLIAM STREET, SCOTTSDALE, TAS 7260, Australia",-41.1568478,147.507169
7861,"2 PINE ROAD, YENNORA, NSW 2161, Australia",-33.8659075,150.9667363
7862,"19/49 BELLWOOD STREET, DARRA, QLD 4076, Australia",-27.5601298,152.9501563
7863,"7/91 FAIREY ROAD, SOUTH WINDSOR, NSW 2756, Australia",-33.6234335,150.8148302
7864,"929 NORTH EAST ROAD, MODBURY, SA 5092, Australia",-34.8344323,138.6815148
7865,"189 ADELAIDE STREET, RAYMOND TERRACE, NSW 2324, Australia",-32.7665718,151.7417743
7866,"LOT 7 LONG STREET, BOOROWA, NSW 2586, Australia",-34.42849590000001,148.733463
7867,"14 WELD STREET, GINGIN, WA 6503, Australia",-31.3500794,115.906746
7868,"5/75 KELVIN ROAD, MADDINGTON, WA 6109, Australia",-32.043725,115.9914478
7869,"378-380 MORELAND RD, BRUNSWICK WEST, VIC 3055, Australia",-37.7538159,144.9486362
7870,"48 BEERBURRAM RD, CABOOLTURE, QLD 4510, Australia",-27.0790244,152.9508659
7871,"324 MURRAY ST, COLAC, VIC 3250, Australia",-38.3389462,143.5787939
7872,"132 HODDLE STREET, COLLINGWOOD, VIC 3066, Australia",-37.8043871,144.9926596
7873,"231 SHERBOURNE ROAD, ELTHAM, VIC 3095, Australia",-37.7170663,145.1376241
7874,"EPPING PLAZA, EPPING, VIC 3076, Australia",-37.6537171,145.0191018
7875,"253 THOMPSON ROAD, GEELONG WEST, VIC 3220, Australia",-38.1068941,144.3439234
7876,"10A LAMPTON AVE, GLENORCHY, TAS 7010, Australia",-42.8347464,147.2915939
7877,"137 GLYNBURN ROAD, GLYNDE, SA 5070, Australia",-34.9011819,138.6570806
7878,"234 ELIZABETH STREET, HOBART, TAS 7000, Australia",-42.8783578,147.3200073
7879,"647-649 WATERDALE ROAD, HEIDELBERG WEST, VIC 3084, Australia",-37.73058210000001,145.0494237
7880,"UNIT 13/2 MAIN DRIVE, BOKARINA, QLD 4575, Australia",-26.7311773,153.1282556
7881,"35 SIR DONALD BRADMAN DRIVE, MILE END SOUTH, SA 5035, Australia",-34.9320249,138.5722408
7882,"6 LLOYDE STREET, MIDLAND, WA 6056, Australia",-31.8935756,116.0139117
7883,"25 WESTCOMBE STREET, DARRA, QLD 4076, Australia",-27.5611195,152.9480264
7884,"CNR WICKHAM & CHESTERVILLE ROA, MOORABBIN, VIC 3189, Australia",-37.9472337,145.0591079
7885,"53 TYABB ROAD, MORNINGTON, VIC 3931, Australia",-38.2338757,145.0495529
7886,"120 SHERRIFFS ROAD, MORPHETT VALE, SA 5162, Australia",-35.1056153,138.5237398
7887,"25 GOLDEN GROVE, RIDGEHAVEN, SA 5097, Australia",-34.8250926,138.6941903
7888,"51 SEYMOUR STREET, RINGWOOD, VIC 3134, Australia",-37.8165716,145.2222555
7889,"152 COMMERCIAL ROAD, SALISBURY, SA 5108, Australia",-34.753415,138.6478363
7890,"28 WATSON ROAD, SHEPPARTON, VIC 3630, Australia",-36.3873326,145.4185111
7891,"181 COVENTRY STREET, SOUTH MELBOURNE, VIC 3205, Australia",-37.8310738,144.9636383
7892,"1/1695 CENTRE ROAD, SPRINGVALE, VIC 3171, Australia",-37.9324004,145.1519414
7893,"100 DESHON ST, WOOLLOONGABBA, QLD 4102, Australia",-27.4925358,153.0466773
7894,"133 CHAPPLE ST, WODONGA, VIC 3690, Australia",-36.1348512,146.9037366
7895,"261 CURRIE STREET, ADELAIDE, SA 5000, Australia",-34.9250757,138.5887092
7896,"81-83 HUDSON ST, ALBION, QLD 4010, Australia",-27.4286832,153.0415782
7897,"864 HUME HIGHWAY, BASS HILL, NSW 2197, Australia",-33.9006308,150.9992456
7898,"UNIT 4/750 PITTWATER ROAD, BROOKVALE, NSW 2100, Australia",-33.761513,151.2755313
7899,"883 NEPEAN HIGHWAY, BENTLEIGH, VIC 3204, Australia",-37.928912,145.031055
7900,"246 CHAPEL ROAD SOUTH, BANKSTOWN, NSW 2200, Australia",-33.9211246,151.0313283
7901,"28 KORTUM DR, BURLEIGH HEADS, QLD 4220, Australia",-28.1008783,153.4405394
7902,"100-102 MARRICKVILLE ROAD, MARRICKVILLE, NSW 2204, Australia",-33.9153495,151.1620539
7903,"301 MORAYFIELD ROAD, CABOOLTURE, QLD 4510, Australia",-27.1144771,152.9526046
7904,"18 WATER STREET, CAIRNS, QLD 4870, Australia",-16.9220476,145.7699533
7905,"CNR QUEEN & CHAMBERLAIN ST, CAMPBELLTOWN, NSW 2560, Australia",-34.0601344,150.8201508
7906,"79 REDLAND BAY ROAD, CAPALABA, QLD 4157, Australia",-27.527459,153.194258
7907,"629 PACIFIC HIGHWAY, CHATSWOOD, NSW 2067, Australia",-33.8028758,151.1797849
7908,"1210 SOUTH ROAD CNR CELTIC AVE, CLOVELLY PARK, SA 5042, Australia",-34.999932,138.575083
7909,"UNIT 3 / 2 ENTERPRISE CRT, CANNING VALE, WA 6155, Australia",-32.0669212,115.9097137
7910,"1495 SOUTH ROAD, DARLINGTON, SA 5047, Australia",-35.0106315,138.5761483
7911,"303 THE HORSLEY DRIVE, FAIRFIELD, NSW 2165, Australia",-33.86842240000001,150.9595498
7912,"68 OVERLAND DRIVE, NARRE WARREN, VIC 3805, Australia",-38.0210128,145.3069622
7913,"U3 / 60 DANDENONG RD WEST, FRANKSTON, VIC 3199, Australia",-38.1368466,145.128122
7914,"230 QUEEN VICTORIA STREET, FREMANTLE NORTH, WA 6159, Australia",-32.0346982,115.7535817
7915,"191 ROBINSON RD, GEEBUNG, QLD 4034, Australia",-27.368698,153.0513639
7916,"87 DONNISON ST, GOSFORD, NSW 2250, Australia",-33.42684070000001,151.3397257
7917,"& MOUNTAIN VIEW ROAD, GREENSBOROUGH, VIC 3088, Australia",-37.7042715,145.1162039
7918,"49 PARRAMATTA ROAD, HABERFIELD, NSW 2045, Australia",-33.8867162,151.1413252
7919,"CNR WEST BEACH & TAPLEY ROADS, WEST BEACH, SA 5024, Australia",-34.9442534,138.5004564
7920,"12 MAIN ROAD, MOONAH, TAS 7009, Australia",-42.8506764,147.2975653
7921,"1344 PRINCES HWY, HEATHCOTE, NSW 2233, Australia",-34.0883227,151.0072035
7922,"2A LINDA STREET, HORNSBY, NSW 2077, Australia",-33.7006012,151.1004712
7923,"UNIT 1, 57 - 63/OLD GEELONG RO, HOPPERS CROSSING VIC, 3029",-37.8809421,144.702123
7924,"770 HIGH ST, EAST KEW, VIC 3102, Australia",-37.7973195,145.0556626
7925,"1/3 MARSHALL ROAD, KIRRAWEE, NSW 2232, Australia",-34.0232632,151.081333
7926,"196 ANZAC AVE, KIPPA-RING, QLD 4021, Australia",-27.2276081,153.0949295
7927,"CNR WELLINGTON STREET/& ELIZAB, LAUNCESTON, TAS 7250, Australia",-41.4421748,147.1380933
7928,"539 MAGILL ROAD, MAGILL, SA 5072, Australia",-34.9130486,138.6694669
7929,"U2-28 MAUD ST, MAROOCHYDORE, QLD 4558, Australia",-26.6578312,153.0933958
7930,"UNIT 1/23 GLENVILLE DRIVE, MELTON, VIC 3337, Australia",-37.6877098,144.5929412
7931,"58 WECKER ROAD, MANSFIELD, QLD 4122, Australia",-27.5318102,153.0973716
7932,"1B Price Street, MELROSE PARK, SA 5039, Australia",-34.9806813,138.5744623
7933,"205 GREAT EASTERN HIGHWAY, MIDLAND, WA 6056, Australia",-31.8927044,116.0162277
7934,"516 MILITARY ROAD, MOSMAN, NSW 2088, Australia",-33.8247587,151.2341148
7935,"2/1 LEN THOMAS PLC, NARRE WARREN, VIC 3805, Australia",-38.0201648,145.2917277
7936,"665-667 WARRIGAL ROAD, OAKLEIGH SOUTH, VIC 3166, Australia",-37.92274099999999,145.0823113
7937,"450 BRIDGE ROAD, PARA HILLS, SA 5096, Australia",-34.8035557,138.6514019
7938,"29 HENRY STREET, PENRITH, NSW 2750, Australia",-33.7537072,150.7050251
7939,"97 BOUNDARY ROAD, PEAKHURST, NSW 2210, Australia",-33.9631351,151.0671988
7940,"321 COMMERCIAL ROAD, PORT ADELAIDE, SA 5015, Australia",-34.8517663,138.5099393
7941,"197-203 MAIN NORTH ROAD, NAILSWORTH, SA 5083, Australia",-34.8853076,138.6027661
7942,"2/28 PANAMAX ROAD, RAVENHALL, VIC 3023, Australia",-37.7618507,144.7461591
7943,"UNIT 3/2-4 RESOLUTION PLACE, ROUSE HILL, NSW 2155, Australia",-33.6836709,150.9192909
7944,"6 THE PARADE, SEAFORD, SA 5169, Australia",-35.1915922,138.4790527
7945,"5-7 EASTERN RD, SOUTH MELBOURNE, VIC 3205, Australia",-37.8311359,144.9644732
7946,"UNIT 1, 3333 PACIFIC HWY, SPRINGWOOD QLD, 4127",-27.6160427,153.1230806
7947,"192 MCINTYRE RD, SUNSHINE, VIC 3020, Australia",-37.7567212,144.8328355
7948,"176 TAREN POINT ROAD, TAREN POINT, NSW 2229, Australia",-34.0253576,151.1211314
7949,"CNR WYNNUM RD & CONTAINER ST, TINGALPA, QLD 4173, Australia",-27.472013,153.110037
7950,"45 MINJUNGBAL DRIVE, TWEED HEADS SOUTH, QLD 2486, Australia",-28.1915431,153.5405475
7951,"SHOP B010 WERRIBEE PLAZA, WERRIBEE, VIC 3030, Australia",-37.89971970000001,144.6642029
7952,"UNIT 3/68 HARRIES ROAD, COORPAROO, QLD 4115, Australia",-27.4931548,153.0557367
7953,"92 OXFORD STREET, WOOLLAHRA, NSW 2025, Australia",-33.8899589,151.2355858
7954,"3/381-385 WILLIAMSTOWN ROAD, YARRAVILLE, VIC 3013, Australia",-37.8246177,144.881845
7955,"1/41 SPINE STREET, SUMNER PARK, QLD 4074, Australia",-27.5643053,152.9369243
7956,"14-16 MAROOCHY BLVD, MAROOCHYDORE, QLD 4558, Australia",-26.6627856,153.0821896
7957,"1290 LOGAN ROAD, MOUNT GRAVATT, QLD 4122, Australia",-27.5319263,153.0744805
7958,"97 CENTRE STREET, SOUTH CASINO, NSW 2470, Australia",-28.8712291,153.0444305
7959,"14 COUNIHAN ROAD, SEVENTEEN MILE ROCKS, QLD 4073, Australia",-27.5404014,152.9564872
7960,"34-48 ANZAC AVE, HILLCREST, QLD 4118, Australia",-27.6698037,153.0314068
7961,"56 PARRAMATTA ROAD, SLACKS CREEK, QLD 4127, Australia",-27.6154964,153.1187349
7962,"31 ENTERPRISE DRIVE, TOMAGO, NSW 2322, Australia",-32.824432,151.7384223
7963,"6 COMSERV CLOSE, WEST GOSFORD, NSW 2250, Australia",-33.4139407,151.3240284
7964,"13 BEAVER ST, WEBBERTON, WA 6530, Australia",-28.7555525,114.6349533
7965,"UNIT2/25 ARIZONA ROAD, CHARMHAVEN, NSW 2263, Australia",-33.2408779,151.4934868
7966,"62-66 Graves Street, KADINA, SA 5544, Australia",-33.9629723,137.7165104
7967,"11 SYDNEY ROAD, MUDGEE, NSW 2850, Australia",-32.6075074,149.6002717
7968,"CNR OAK AND BRUCE HIGHWAY, GYMPIE, QLD 4570, Australia",-26.164338,152.6892316
7969,"31 COHEN STREET, BELCONNEN, ACT 2617, Australia",-35.2395826,149.0619695
7970,"44 WOLLONGONG STREET, FYSHWICK, ACT 2609, Australia",-35.3255564,149.1802222
7971,"19-29 ORANGE AVENUE, MILDURA, VIC 3500, Australia",-34.1860784,142.1654921
7972,"1/41 SPINE STREET, SUMNER, QLD 4074, Australia",-27.5643053,152.9369243
7973,"96 DESHON STREET, WOOLLOONGABBA, QLD 4102, Australia",-27.4925103,153.046369
7974,"1439 SOUTH GIPPSLAND HWAY, CRANBOURNE, VIC 3977, Australia",-38.1152138,145.2855307
7975,"43 McIVOR HWAY, BENDIGO, VIC 3550, Australia",-36.756994,144.2925463
7976,"3 / 9 SUNLIGHT DRIVE, PORT KENNEDY, WA 6172, Australia",-32.3680771,115.7567337
7977,"LOT 6 LIONAL DONOVAN DRIVE, NOOSAVILLE, QLD 4566, Australia",-26.4115801,153.0472291
7978,"490 YOUNG STREET, ALBURY, NSW 2640, Australia",-36.0823308,146.9238865
7979,"1 / 112 BROAD STREET, SARINA, QLD 4737, Australia",-21.4158817,149.2153069
7980,"43 McIVOR ROAD, EAST BENDIGO, VIC 3550, Australia",-36.756994,144.2925463
7981,"173 BYRON STREET, INVERELL, NSW 2360, Australia",-29.7704479,151.1158474
7982,"350 GREY STREET, GLEN INNES, NSW 2370, Australia",-29.7358981,151.7356124
7983,"39 Lancaster Street, Ingleburn, NSW 2565, Australia",-33.9961811,150.8606501
7984,"54 GLADSTONE BENERABY ROAD, TOOLOOA, QLD 4680, Australia",-23.8823698,151.27454
7985,"6 COMSERV CLOSE, WEST GOSFORD, NSW 2250, Australia",-33.4139407,151.3240284
7986,"476-478 RIVER STREET, West Ballina, NSW 2478, Australia",-28.86403989999999,153.5364011
7987,"UNIT 1, 25 TULLOCH WAY, CANNING VALE WA, 6155",-32.064865,115.93231
7988,"119 CHESTER PASS ROAD, ALBANY, WA 6330, Australia",-34.9943456,117.8728283
7989,"Unit 4, 436 Wanneroo Road, Balcatta WA, 6021",-31.8677622,115.8299889
7990,"39 Raymond Avenue, Bayswater, WA 6053, Australia",-31.9064776,115.9217822
7991,"202 Campbell Street, Belmont, WA 6104, Australia",-31.9548616,115.9270046
7992,"Unit 16, 16 Salpietro Street, Bibra Lake WA, 6163",-32.1136373,115.7961636
7993,"UNIT 6B, 248 LEACH HIGHWAY, MYAREE WA, 6154",-32.04513,115.821423
7994,"Unit 1, 31 Clementson St, Broome WA, 6725",-17.9710306,122.223756
7995,"Cnr Blair & Stuart Street, Bunbury, WA 6230, Australia",-33.3336994,115.6443315
7996,"2 Harris Road, Busselton, WA 6280, Australia",-33.6516693,115.3486099
7997,"Cnr Hodges Way & Catalano Stre, Canning Vale, WA 6155, Australia",-32.070363,115.8935771
7998,"4 Stirling Road, Claremont, WA 6010, Australia",-31.9830943,115.7780668
7999,"Unit 5, 10 Pensacola Terrace, CLARKSON WA, 6030",-31.6871888,115.7153293
8000,"44 Johnston Street, Collie, WA 6225, Australia",-33.3570726,116.1535513
8001,"9 Kunjin Road, CORRIGIN, WA 6375, Australia",-32.3334492,117.8765054
8002,"1696 Albany Highway, KENWICK, WA 6107, Australia",-32.0368589,115.9692316
8003,"65 South Coast Highway, DENMARK, WA 6333, Australia",-34.9617425,117.3516727
8004,"72 CLARENDON STREET, DERBY, WA 6728, Australia",-17.306416,123.6309965
8005,"42 Moreton Terrace, DONGARA, WA 6525, Australia",-29.2516938,114.9355103
8006,"5 Comserv Loop, ELLENBROOK, WA 6069, Australia",-31.7789456,115.9681327
8007,"10 Wood St, ESPERANCE, WA 6450, Australia",-33.8405746,121.892332
8008,"Lot 315 Murat Road, Exmouth, WA 6707, Australia",-21.9437769,114.1324265
8009,"59B Queen Victoria Street, Fremantle, WA 6160, Australia",-32.04701,115.75205
8010,"56 Chapman Road, Geraldton, WA 6530, Australia",-28.7710917,114.6134211
8011,"26 Canham Way, Greenwood, WA 6024, Australia",-31.82158909999999,115.8190411
8012,"9 Newell Street, Harvey, WA 6220, Australia",-33.0814299,115.8945329
8013,"Unit 34, 87 Armadale Road, Jandakot WA, 6164",-32.1257,115.8695281
8014,"Unit 3, 196 Winton Road, Joondalup WA, 6027",-31.7457964,115.7630909
8015,"230 Boulder Road, Kalgoorlie, WA 6430, Australia",-30.7582337,121.4855502
8016,"59 Clive Street, Katanning, WA 6317, Australia",-33.6879794,117.5577935
8017,"87 Champion Drive, Kelmscott, WA 6111, Australia",-32.130093,116.0015861
8018,"625 Dundas Road, Forrestfield, WA 6058, Australia",-31.979386,115.986354
8019,"74 Absolon Street, Lake Grace, WA 6353, Australia",-33.103949,118.4687981
8020,"Unit 7, Cnr Beach Rd & Crocker, Malaga WA, 6090",-31.8539646,115.8852926
8021,"104 Pinjarra Road, Mandurah, WA 6210, Australia",-32.5344932,115.727777
8022,"38 Giblett Street, Manjimup, WA 6258, Australia",-34.2429922,116.1458674
8023,"Unit 6, 3 Burton Road, Margaret River WA, 6285",-33.9635134,115.0731585
8024,"27A Rudloc Road, Morley, WA 6062, Australia",-31.9010704,115.8972464
8025,"8 MORILLA RD, MUNDARING, WA 6073, Australia",-31.9061293,116.1801839
8026,"38-40 Robinson Road, MIDLAND, WA 6056, Australia",-31.8946246,116.0253598
8027,"72 Woodstock St, Newman, WA 6753, Australia",-23.3728996,119.729302
8028,"Cnr Fitzgerald & Gordon Street, Northam, WA 6401, Australia",-31.6547757,116.670219
8029,"Unit 1, 378 South Street, O'Connor WA, 6163",-32.06320910000001,115.7951457
8030,"348 Scarborough Beach Road, Osborne Park, WA 6017, Australia",-31.9138195,115.8202389
8031,"5 South West Highway, Pinjarra, WA 6208, Australia",-32.6268729,115.8784885
8032,"35-37 Troode Street, West Perth, WA 6005, Australia",-31.9429367,115.8441335
8033,"5 Oxide Way, Wedgefield, WA 6721, Australia",-20.3767877,118.5861799
8034,"Unit 3, 15 Sunlight Drive, Port Kennedy WA, 6172",-32.3699566,115.7561507
8035,"Unit 1, 17 Enterprise Way, Rockingham WA, 6168",-32.2694966,115.7515507
8036,"9 Augusta Street, Willetton, WA 6155, Australia",-32.040365,115.8797861
8037,"18 Prindiville Drive, Wangara, WA 6065, Australia",-31.7913907,115.8173189
8038,"Unit 6, 1300 Albany Hwy, Cannington WA, 6107",-32.0153455,115.9298458
8039,"5 Crane Circle, Karratha, WA 6714, Australia",-20.7322045,116.8430577
8040,"139 GRAND ENTRANCE, AUSTRALIND, WA 6232, Australia",-33.2824116,115.7448379
8041,"58 Robinson Street, Carnarvon, WA 6701, Australia",-24.8822213,113.6588691
8042,"88 CHARLES STREET, ROMA, QLD 4455, Australia",-26.5738446,148.7923269
8043,"12 PRINDIVILLE DRIVE, WANGARA, WA 6065, Australia",-31.7913016,115.8159388
8044,"117 Doveton Street Nth, Ballarat, VIC 3350, Australia",-37.558589,143.8550069
8045,"1 Spitfire Court, CABOOLTURE, QLD 4510, Australia",-27.0844596,152.9782804
8046,"98 MARLBOROUGH ST, HENLEY BEACH, SA 5022, Australia",-34.9132578,138.4993652
8047,"26-28 CARARA AVENUE, THAGOONA, QLD 4306, Australia",-27.6222683,152.6303083
8048,"4 MCCULLOCH ST, NORTH MACKAY, QLD 4740, Australia",-21.1193277,149.1955346
8049,"U1 / 28 SALPIETRO ROAD, BIBRA LAKE, WA 6164, Australia",-32.1153531,115.796296
8050,"108W  Fitzroy Street, WALCHA, NSW 2354, Australia",-30.9840961,151.5874778
8051,"114 RICHMOND ROAD, KESWICK, SA 5035, Australia",-34.9424229,138.5717472
8052,"75 Princes Highway, BATEMANS BAY NSW, NSW 2536, Australia",-35.7184329,150.1766611
8053,"124 MASSINGHAM STREET, KELLERBERRIN, WA 6410, Australia",-31.6335001,117.7231315
8054,"U410 / 12 CENTURY CIRCUIT, NORWEST, NSW 2153, Australia",-33.7323588,150.9647906
8055,"1 DREW STREET, ARMIDALE, NSW 2350, Australia",-30.5114619,151.6474931
8056,"17 WHITING STREET, ARTARMON, NSW 2064, Australia",-33.8143498,151.1842905
8057,"1/22 RAY O'NEILL CRESCENT, BALLINA, NSW 2478, Australia",-28.8500432,153.5563841
8058,"18 KYLIE CRESCENT, BATEMANS BAY, NSW 2536, Australia",-35.7169533,150.1733383
8059,"12 CENTRAL PLACE, BAULKHAM HILLS, NSW 2153, Australia",-33.7603952,150.9926978
8060,"10 CHURCH STREET, BEGA, NSW 2550, Australia",-36.6724896,149.842614
8061,"232 BURWOOD ROAD, BELMORE, NSW 2192, Australia",-33.9138822,151.0858843
8062,"194 ANDERSON DRIVE, BERESFIELD, NSW 2322, Australia",-32.803663,151.6519378
8063,"1/9 TUMBI CREEK ROAD, BERKELEY VALE, NSW 2261, Australia",-33.3593312,151.4444829
8064,"19 ADELAIDE STREET, BLAYNEY, NSW 2799, Australia",-33.5363682,149.2540254
8065,"41 KIRKHAM ROAD, BOWRAL, NSW 2576, Australia",-34.4755297,150.4179122
8066,"12/14 CHARD ROAD, BROOKVALE, NSW 2100, Australia",-33.7628433,151.2730387
8067,"51 BLAXLAND RD, CAMPBELLTOWN, NSW 2560, Australia",-34.059747,150.8128104
8068,"2/2 ISLE DRIVE, COFFS HARBOUR, NSW 2450, Australia",-30.3155033,153.0911681
